flow_bucket,priority_high,priority_medium,priority_low,n_steps,has_auth,has_payment,has_form_input,n_inputs,n_buttons,avg_dom_confidence,qa_edit_ratio,n_assertions,n_waits,code_lines,past_pass_rate,past_runs,mean_duration_s,duration_stddev_s,risk_label
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,2,0.6817,0.3595,5,4,85,0.9157,18,6.527,0.757,MEDIUM
cart_ops,0.0,0.0,1.0,7,0.0,0.0,0.0,1,3,0.8624,0.0,6,2,41,0.9521,53,2.04,0.346,LOW
search,0.0,0.0,1.0,3,0.0,0.0,0.0,1,1,0.9168,0.1349,2,0,46,0.954,46,2.024,0.311,LOW
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,1,0.8542,0.0878,4,0,36,0.9451,51,2.2,0.141,LOW
search,1.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.9776,0.0909,4,0,37,0.9439,42,0.699,0.33,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,1,0.4165,0.3609,1,2,64,0.8628,39,3.666,1.925,MEDIUM
login_flow,0.0,0.0,1.0,7,1.0,0.0,1.0,3,1,0.7695,0.2659,6,2,43,0.6838,53,5.869,0.774,HIGH
search,1.0,0.0,0.0,2,0.0,0.0,1.0,1,1,0.8536,0.1147,0,0,39,0.948,81,1.402,0.134,LOW
login_flow,1.0,0.0,0.0,5,1.0,0.0,1.0,4,1,0.6738,0.2527,3,2,90,0.8368,46,3.529,1.28,MEDIUM
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,0,3,0.6696,0.229,7,0,53,0.7713,13,2.849,0.115,MEDIUM
search,1.0,0.0,0.0,2,0.0,0.0,0.0,1,1,0.9257,0.0436,3,0,34,0.912,57,1.253,0.2,MEDIUM
search,0.0,0.0,1.0,3,0.0,0.0,0.0,1,2,0.8427,0.0449,1,0,24,0.9541,75,1.311,0.19,LOW
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,1,0.424,0.5388,4,3,74,0.6131,70,1.86,0.711,HIGH
cart_ops,0.0,1.0,0.0,4,0.0,0.0,0.0,2,3,0.7765,0.2565,4,0,78,0.8333,37,0.248,0.513,MEDIUM
cart_ops,1.0,0.0,0.0,8,1.0,0.0,0.0,2,2,0.8441,0.1038,2,0,58,0.7725,18,2.398,0.295,MEDIUM
search,1.0,0.0,0.0,2,0.0,0.0,0.0,1,1,0.8919,0.0,2,0,29,0.9539,51,0.499,0.389,LOW
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,2,3,0.8051,0.1328,4,0,43,0.9283,42,2.306,0.021,LOW
checkout,1.0,0.0,0.0,16,1.0,1.0,1.0,4,2,0.6413,0.5572,11,4,134,0.4881,18,4.917,0.618,HIGH
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,1,0.6239,0.3617,7,3,114,0.8068,47,4.682,0.62,MEDIUM
login_flow,0.0,1.0,0.0,7,1.0,0.0,1.0,3,1,0.4978,0.3501,2,5,91,0.9353,35,3.573,0.982,LOW
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,7,2,0.5666,0.4869,11,3,74,0.5331,28,6.305,2.472,HIGH
search,1.0,0.0,0.0,4,0.0,0.0,0.0,1,1,0.8962,0.0549,3,0,54,0.9674,64,0.817,0.0,LOW
login_flow,0.0,0.0,1.0,7,1.0,0.0,1.0,4,1,0.6863,0.2076,4,2,79,0.8136,75,2.511,0.294,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,1,0.8463,0.0113,1,0,38,1.0,81,1.53,0.391,LOW
checkout,1.0,0.0,0.0,6,1.0,1.0,1.0,3,2,0.4792,0.7653,4,6,197,0.6629,3,6.624,1.888,HIGH
search,1.0,0.0,0.0,2,0.0,0.0,1.0,2,1,0.9082,0.0157,2,0,48,1.0,36,0.9,0.353,LOW
login_flow,0.0,1.0,0.0,6,1.0,0.0,1.0,1,1,0.5611,0.1642,5,3,102,0.8847,30,2.764,1.694,MEDIUM
checkout,1.0,0.0,0.0,9,0.0,1.0,1.0,6,2,0.5514,0.479,9,7,117,0.8855,34,6.556,1.366,MEDIUM
login_flow,0.0,1.0,0.0,12,1.0,0.0,1.0,3,1,0.7436,0.3016,2,3,34,0.6685,24,5.934,1.57,HIGH
login_flow,0.0,1.0,0.0,8,1.0,0.0,1.0,3,1,0.6082,0.4284,7,3,65,0.6858,62,3.189,1.294,HIGH
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,1,3,0.7511,0.1206,3,1,56,0.8847,35,2.568,0.59,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,1,0.5622,0.3566,8,5,156,0.7972,46,3.876,1.003,MEDIUM
search,1.0,0.0,0.0,4,0.0,0.0,1.0,0,1,0.8682,0.1042,1,0,45,0.9581,49,0.544,0.062,LOW
login_flow,1.0,0.0,0.0,12,1.0,0.0,1.0,3,1,0.6739,0.2928,5,2,70,0.7785,55,4.406,0.458,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,4,2,0.5423,0.3042,2,2,49,0.9083,44,6.39,0.714,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,1.0,2,1,0.8971,0.0,2,0,30,0.981,45,0.409,0.053,LOW
search,0.0,0.0,1.0,5,0.0,0.0,0.0,1,1,0.846,0.1299,3,0,28,0.9077,69,0.1,0.25,MEDIUM
cart_ops,0.0,1.0,0.0,8,0.0,0.0,0.0,2,4,0.8152,0.2741,4,0,46,0.9231,33,1.606,0.415,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,1,1,0.8025,0.0141,6,2,86,0.7893,37,6.037,0.476,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,1.0,0,2,0.8959,0.088,3,0,32,0.9061,37,0.522,0.2,MEDIUM
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,1,0.7842,0.5668,3,4,121,0.8009,22,4.467,0.598,MEDIUM
login_flow,0.0,0.0,1.0,10,1.0,0.0,1.0,2,1,0.7986,0.6015,7,6,124,0.8606,31,4.011,0.333,MEDIUM
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,5,1,0.5737,0.3082,4,4,137,0.824,29,7.284,1.233,LOW
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,1,2,0.9407,0.2285,3,1,54,0.9508,39,3.162,0.665,LOW
search,0.0,1.0,0.0,1,0.0,0.0,0.0,0,2,0.9925,0.1053,1,0,37,0.9411,45,1.036,0.419,LOW
cart_ops,0.0,1.0,0.0,3,0.0,0.0,0.0,0,2,0.8839,0.1663,6,1,62,1.0,14,2.7,0.215,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,1,0.6849,0.2846,4,3,68,0.7393,48,2.831,0.726,HIGH
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,1,0.7474,0.6473,6,4,65,0.7886,41,3.741,0.878,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,0,3,0.7933,0.0729,4,1,44,0.8197,34,2.511,0.662,MEDIUM
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,4,2,0.6666,0.0791,6,3,98,0.9264,19,3.391,0.966,LOW
checkout,0.0,1.0,0.0,11,1.0,1.0,1.0,5,3,0.7057,0.5399,7,4,147,0.8884,33,8.829,1.689,MEDIUM
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,0,0.5167,0.3995,3,3,110,0.9004,25,2.703,0.982,MEDIUM
checkout,0.0,1.0,0.0,13,1.0,1.0,1.0,7,1,0.6425,0.3827,5,4,129,0.8275,5,4.369,0.539,MEDIUM
search,0.0,0.0,1.0,3,0.0,0.0,0.0,0,2,0.9082,0.0711,4,0,27,0.9749,88,0.995,0.155,LOW
checkout,1.0,0.0,0.0,11,1.0,1.0,1.0,6,2,0.5122,0.7413,7,2,72,0.8226,43,7.323,0.0,MEDIUM
search,0.0,0.0,1.0,3,0.0,0.0,1.0,1,1,0.8317,0.1127,3,0,55,0.9601,59,1.098,0.333,LOW
checkout,0.0,1.0,0.0,10,1.0,1.0,1.0,5,1,0.7459,0.2605,10,7,121,0.7168,27,5.871,0.719,HIGH
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,4,1,0.7369,0.3727,4,4,75,0.7276,40,3.293,1.69,HIGH
search,1.0,0.0,0.0,3,0.0,0.0,0.0,0,1,0.9093,0.0,3,0,23,0.9372,66,2.312,0.242,LOW
login_flow,0.0,0.0,1.0,11,1.0,0.0,1.0,2,1,0.517,0.2889,2,2,103,0.7922,43,3.813,0.71,MEDIUM
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,1,2,0.802,0.1856,3,1,44,0.7829,19,2.536,0.352,MEDIUM
cart_ops,1.0,0.0,0.0,6,1.0,0.0,0.0,1,3,0.7552,0.0892,4,1,54,0.9049,12,1.749,0.386,MEDIUM
checkout,1.0,0.0,0.0,9,0.0,1.0,1.0,2,3,0.6373,0.5628,8,5,80,0.7278,37,4.97,1.142,HIGH
search,0.0,0.0,1.0,5,0.0,0.0,1.0,0,1,0.9037,0.0,2,0,35,0.8553,63,1.102,0.164,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,1.0,3,2,0.9195,0.1174,4,3,51,0.911,21,3.42,0.109,MEDIUM
search,0.0,1.0,0.0,2,0.0,0.0,1.0,1,1,0.9472,0.0641,1,1,26,0.9816,50,0.453,0.252,LOW
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,4,2,0.4883,0.382,8,6,166,0.5844,8,7.874,2.279,HIGH
login_flow,1.0,0.0,0.0,10,1.0,0.0,1.0,3,1,0.7408,0.2292,3,3,89,0.6322,33,2.963,1.477,HIGH
login_flow,0.0,1.0,0.0,8,1.0,0.0,1.0,1,1,0.6832,0.6164,2,4,127,0.7093,37,2.527,1.775,HIGH
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,1,0.3433,0.3924,1,4,96,0.746,51,6.084,0.929,HIGH
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,1,0.8934,0.0505,2,0,16,0.8905,52,1.219,0.356,MEDIUM
search,0.0,0.0,1.0,4,1.0,0.0,1.0,2,1,0.9287,0.0962,1,1,40,0.9948,76,1.267,0.0,LOW
cart_ops,1.0,0.0,0.0,7,0.0,0.0,0.0,1,5,0.8497,0.2354,6,2,94,0.9886,21,1.927,0.497,LOW
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,1,0.9854,0.0961,2,0,53,0.9917,63,1.554,0.219,LOW
search,0.0,1.0,0.0,4,0.0,0.0,1.0,1,1,0.9228,0.0,2,0,41,1.0,66,1.986,0.35,LOW
checkout,1.0,0.0,0.0,12,0.0,1.0,1.0,3,1,0.3434,0.5893,8,3,169,0.935,41,7.429,2.244,LOW
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,2,1,0.9979,0.1607,5,1,60,0.9591,29,0.753,0.501,LOW
login_flow,1.0,0.0,0.0,3,1.0,0.0,1.0,3,1,0.6624,0.5193,5,3,97,0.5925,50,4.92,0.627,HIGH
cart_ops,1.0,0.0,0.0,4,1.0,0.0,0.0,0,2,0.8474,0.3507,3,0,42,0.8481,32,2.36,0.313,MEDIUM
cart_ops,1.0,0.0,0.0,4,1.0,0.0,1.0,1,2,0.9057,0.1491,3,2,64,0.9092,17,3.405,0.592,MEDIUM
search,0.0,1.0,0.0,2,0.0,0.0,0.0,2,1,0.9353,0.0606,2,0,27,1.0,92,0.314,0.213,LOW
cart_ops,0.0,1.0,0.0,8,0.0,0.0,1.0,0,2,0.7522,0.0529,2,1,55,0.8678,39,0.799,0.311,MEDIUM
search,1.0,0.0,0.0,3,0.0,0.0,1.0,1,0,0.959,0.0406,3,1,43,1.0,35,1.632,0.294,LOW
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,1,1.0,0.0,3,0,25,1.0,51,0.943,0.221,LOW
search,0.0,0.0,1.0,1,0.0,0.0,1.0,0,0,0.8788,0.018,4,1,32,0.9458,57,0.94,0.163,LOW
search,0.0,0.0,1.0,5,0.0,0.0,0.0,1,1,0.9081,0.0169,3,0,38,0.9718,46,0.725,0.571,LOW
cart_ops,1.0,0.0,0.0,6,0.0,0.0,0.0,0,2,0.9292,0.3683,2,1,40,0.9066,11,1.437,0.695,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,0,2,0.8943,0.2022,4,1,62,0.7738,30,1.471,0.851,MEDIUM
checkout,1.0,0.0,0.0,7,1.0,1.0,1.0,6,4,0.4378,0.4311,5,6,176,0.8002,45,6.458,1.536,MEDIUM
login_flow,0.0,0.0,1.0,11,1.0,0.0,1.0,2,0,0.6187,0.6487,4,3,71,0.8613,43,1.819,0.557,MEDIUM
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,6,3,0.6628,0.2425,6,5,142,0.6472,39,6.5,0.975,HIGH
checkout,0.0,0.0,1.0,14,1.0,1.0,1.0,5,2,0.5542,0.5899,10,5,173,0.7266,14,7.502,1.014,HIGH
login_flow,0.0,1.0,0.0,8,1.0,0.0,1.0,4,1,0.5462,0.1596,4,3,85,0.7455,49,4.384,0.771,HIGH
checkout,1.0,0.0,0.0,23,0.0,1.0,1.0,8,3,0.5398,0.745,12,2,139,0.6373,18,5.894,1.576,HIGH
search,1.0,0.0,0.0,2,0.0,0.0,0.0,0,1,0.95,0.0227,2,1,22,0.9288,73,0.817,0.095,LOW
cart_ops,0.0,0.0,1.0,7,0.0,0.0,0.0,1,4,0.9085,0.1032,4,0,81,0.9131,39,0.637,0.29,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,3,4,0.8281,0.0,5,1,59,0.8367,32,2.078,0.461,MEDIUM
search,0.0,1.0,0.0,3,0.0,0.0,0.0,1,1,0.9445,0.0381,2,0,38,0.9756,66,0.763,0.041,LOW
search,0.0,0.0,1.0,2,0.0,0.0,1.0,1,2,0.8856,0.0413,2,0,32,0.9809,70,0.939,0.0,LOW
search,0.0,1.0,0.0,3,0.0,0.0,0.0,0,1,0.9231,0.0067,1,0,24,0.9512,55,0.909,0.433,LOW
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,7,1,0.749,0.6489,4,5,122,0.6899,43,6.861,1.211,HIGH
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,1,0.9197,0.0202,1,0,53,0.936,75,1.454,0.0,LOW
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,4,1,0.8133,0.4925,5,5,93,0.953,61,3.758,0.934,LOW
login_flow,0.0,0.0,1.0,9,1.0,0.0,1.0,3,1,0.6348,0.3063,5,4,114,0.7945,44,5.723,0.24,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,0.0,0,1,0.8892,0.0381,3,0,43,1.0,44,2.067,0.065,LOW
login_flow,0.0,1.0,0.0,8,1.0,0.0,1.0,3,1,0.4821,0.3955,4,1,128,0.7052,41,3.333,1.34,HIGH
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,7,1,0.7029,0.3618,4,1,123,0.5306,22,8.818,0.281,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,1,0.6813,0.4357,7,2,152,0.8169,14,6.211,0.476,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,1,3,0.7926,0.1032,6,2,59,1.0,44,3.35,0.649,LOW
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,1,0.8865,0.0412,1,0,26,0.9723,77,2.14,0.246,LOW
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,4,2,0.5368,0.4748,9,3,5,0.758,32,7.988,1.545,MEDIUM
cart_ops,1.0,0.0,0.0,1,0.0,0.0,0.0,1,3,0.7745,0.327,4,0,44,0.8024,37,1.693,0.213,MEDIUM
cart_ops,0.0,1.0,0.0,4,0.0,0.0,1.0,1,4,0.8031,0.1164,0,2,63,0.8901,15,1.521,0.102,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,4,1,0.7196,0.4739,3,5,83,0.9133,24,2.874,0.983,MEDIUM
cart_ops,0.0,0.0,1.0,5,0.0,0.0,0.0,1,3,0.8314,0.1209,4,1,80,0.9033,29,2.281,0.458,MEDIUM
checkout,1.0,0.0,0.0,13,0.0,1.0,1.0,4,2,0.6289,0.8518,11,5,114,0.8716,49,6.317,0.778,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,1,0.9331,0.0363,2,1,29,0.979,51,1.267,0.189,LOW
cart_ops,0.0,1.0,0.0,8,1.0,0.0,0.0,1,3,0.8431,0.2224,6,2,48,0.8587,23,2.858,0.81,MEDIUM
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,3,0,0.7647,0.5069,2,1,83,0.9048,38,4.084,0.313,LOW
cart_ops,0.0,1.0,0.0,8,1.0,0.0,0.0,2,3,0.8707,0.3069,5,2,85,0.9596,49,1.894,0.403,LOW
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,1,0.5393,0.4141,5,1,109,0.7171,16,5.167,0.849,HIGH
search,1.0,0.0,0.0,4,0.0,0.0,0.0,1,1,0.9928,0.0703,1,0,22,0.952,65,0.83,0.137,LOW
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,1,0.8796,0.0465,2,0,40,0.9565,60,0.816,0.0,LOW
cart_ops,1.0,0.0,0.0,5,0.0,0.0,1.0,0,2,0.752,0.3077,5,1,44,0.7882,55,1.896,0.197,MEDIUM
checkout,1.0,0.0,0.0,10,0.0,1.0,1.0,6,1,0.5636,0.4488,4,4,156,0.8101,43,6.664,1.176,MEDIUM
login_flow,0.0,1.0,0.0,8,1.0,0.0,1.0,1,1,0.4464,0.5584,4,5,101,0.7838,45,4.346,1.49,MEDIUM
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,0,0.4408,0.1337,9,2,118,0.9626,25,2.72,1.145,LOW
search,1.0,0.0,0.0,3,0.0,0.0,1.0,1,0,0.9696,0.0,2,0,45,0.9643,55,1.096,0.35,LOW
cart_ops,0.0,0.0,1.0,7,0.0,0.0,0.0,1,4,0.7905,0.1656,4,1,69,0.7556,19,2.504,0.501,MEDIUM
login_flow,0.0,0.0,1.0,9,1.0,0.0,1.0,3,1,0.6852,0.2792,6,3,116,0.853,33,4.211,0.0,MEDIUM
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,6,2,0.6985,0.5312,8,3,118,0.8597,30,8.747,2.152,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,2,0.6577,0.4045,5,2,97,0.8359,48,4.862,0.884,MEDIUM
cart_ops,0.0,1.0,0.0,7,1.0,0.0,1.0,1,0,0.8495,0.1597,5,2,65,0.9467,33,2.163,0.19,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,1,0.6097,0.4862,5,3,88,0.7795,35,3.991,0.678,MEDIUM
checkout,1.0,0.0,0.0,15,0.0,1.0,1.0,5,1,0.611,0.3093,8,6,145,0.5613,40,5.919,1.003,HIGH
cart_ops,0.0,1.0,0.0,5,1.0,0.0,0.0,0,4,0.8303,0.116,6,0,32,0.7829,26,0.946,0.236,MEDIUM
search,0.0,1.0,0.0,2,0.0,0.0,0.0,1,1,0.9704,0.0,3,0,20,0.9615,67,1.368,0.109,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,2,1,0.7853,0.3435,7,3,90,0.9249,48,2.831,0.493,LOW
cart_ops,0.0,1.0,0.0,9,0.0,0.0,0.0,2,2,0.8532,0.148,3,0,54,0.8526,27,1.292,0.57,MEDIUM
login_flow,0.0,0.0,1.0,10,1.0,0.0,1.0,4,1,0.6202,0.1191,5,2,89,0.862,40,4.466,1.239,MEDIUM
login_flow,0.0,0.0,1.0,3,1.0,0.0,1.0,3,1,0.6572,0.3729,3,3,121,0.7277,37,3.798,0.603,HIGH
login_flow,0.0,0.0,1.0,5,1.0,0.0,1.0,4,1,0.7195,0.3309,5,3,89,0.8004,37,2.732,0.627,MEDIUM
checkout,0.0,1.0,0.0,14,0.0,1.0,1.0,5,1,0.627,0.4607,6,3,164,0.8366,7,6.911,0.684,MEDIUM
login_flow,0.0,0.0,1.0,6,1.0,0.0,1.0,3,0,0.5853,0.3581,5,3,89,0.9684,35,3.85,0.918,LOW
checkout,0.0,0.0,1.0,17,0.0,1.0,1.0,4,1,0.5581,0.3704,12,4,174,0.7487,25,8.038,0.479,HIGH
checkout,1.0,0.0,0.0,18,0.0,1.0,1.0,7,3,0.2628,0.154,7,6,99,0.7944,34,7.406,1.694,MEDIUM
checkout,1.0,0.0,0.0,5,0.0,1.0,1.0,5,1,0.4541,0.3017,8,7,148,0.6792,31,4.94,1.098,HIGH
cart_ops,1.0,0.0,0.0,3,0.0,0.0,0.0,1,3,0.9109,0.2854,6,1,42,0.8365,43,1.157,0.312,MEDIUM
cart_ops,0.0,0.0,1.0,7,0.0,0.0,1.0,1,2,0.7568,0.1466,4,1,61,0.8552,31,0.198,0.376,MEDIUM
search,0.0,0.0,1.0,6,0.0,0.0,0.0,1,0,0.9557,0.0,3,0,35,0.8686,47,1.29,0.167,MEDIUM
login_flow,0.0,1.0,0.0,7,1.0,0.0,1.0,2,1,0.6771,0.3913,8,3,94,0.6942,38,4.113,0.961,HIGH
search,0.0,0.0,1.0,3,0.0,0.0,1.0,1,0,0.9176,0.0465,2,0,26,0.9259,97,1.466,0.249,LOW
checkout,1.0,0.0,0.0,6,0.0,1.0,1.0,4,2,0.7855,0.3686,15,7,134,0.702,51,7.801,1.422,HIGH
search,1.0,0.0,0.0,4,0.0,0.0,0.0,1,2,0.8385,0.0518,1,0,46,1.0,83,0.944,0.171,LOW
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,2,0.9432,0.1043,3,0,39,0.9557,68,1.44,0.203,LOW
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,2,1,0.5709,0.3359,5,3,126,0.8955,42,3.528,0.906,MEDIUM
search,0.0,0.0,1.0,5,0.0,0.0,1.0,1,1,0.8103,0.1537,1,0,26,0.95,23,1.159,0.093,MEDIUM
cart_ops,1.0,0.0,0.0,7,0.0,0.0,1.0,1,5,0.827,0.0002,4,1,80,0.8717,26,1.556,0.721,MEDIUM
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,1,1,0.5949,0.5712,8,2,89,0.9594,77,5.519,1.143,LOW
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,0,2,0.936,0.1465,2,2,67,0.8193,22,1.496,0.389,MEDIUM
cart_ops,0.0,0.0,1.0,6,0.0,0.0,0.0,0,3,0.8982,0.0,3,1,49,0.9528,16,3.842,0.343,LOW
cart_ops,0.0,1.0,0.0,9,0.0,0.0,0.0,0,3,0.7136,0.2469,2,3,59,0.8306,32,1.876,0.251,MEDIUM
checkout,1.0,0.0,0.0,8,0.0,1.0,1.0,5,1,0.4,0.5768,8,4,180,0.7565,24,7.712,1.054,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,1,2,0.6978,0.1037,5,1,58,0.8735,42,2.702,0.577,MEDIUM
checkout,1.0,0.0,0.0,12,0.0,1.0,1.0,6,3,0.6979,0.2591,9,2,157,0.8021,0,9.044,1.377,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,2,0.6337,0.2954,7,2,69,0.7298,4,2.875,1.555,HIGH
cart_ops,0.0,1.0,0.0,10,0.0,0.0,0.0,1,2,0.8194,0.158,4,2,55,0.9193,26,1.326,0.688,MEDIUM
checkout,1.0,0.0,0.0,13,0.0,1.0,1.0,7,0,0.6254,0.5051,7,4,113,0.7977,26,7.512,2.014,MEDIUM
login_flow,0.0,1.0,0.0,12,1.0,0.0,1.0,5,2,0.7267,0.4942,8,3,53,0.684,49,3.523,0.635,HIGH
cart_ops,1.0,0.0,0.0,6,1.0,0.0,0.0,1,2,0.6781,0.1075,4,2,39,0.8795,40,2.857,0.494,MEDIUM
search,1.0,0.0,0.0,3,0.0,0.0,0.0,2,1,0.8677,0.0858,1,0,39,0.9215,50,1.199,0.077,LOW
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,2,0.8569,0.0272,2,0,34,0.9207,69,0.951,0.041,LOW
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,1,4,0.7784,0.146,2,1,53,0.6926,46,1.565,0.527,HIGH
cart_ops,0.0,1.0,0.0,7,0.0,0.0,1.0,1,4,0.8339,0.1902,6,0,62,0.9799,23,2.28,0.291,LOW
checkout,1.0,0.0,0.0,14,1.0,1.0,1.0,4,1,0.6125,0.5742,11,4,165,0.7217,37,5.137,1.154,HIGH
cart_ops,1.0,0.0,0.0,6,1.0,0.0,0.0,2,4,0.7515,0.3138,3,1,73,0.9344,27,2.369,0.348,LOW
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,0,0.9704,0.0,2,0,49,0.9854,47,1.631,0.087,LOW
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,4,1,0.6549,0.4739,2,5,108,0.9882,31,3.29,0.902,LOW
cart_ops,0.0,1.0,0.0,4,0.0,0.0,0.0,0,3,0.859,0.113,5,1,46,0.9202,44,3.166,0.351,LOW
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,0,1.0,0.0214,1,0,55,0.9158,67,2.001,0.069,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,2,0.9904,0.0,1,1,17,1.0,51,1.441,0.028,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,4,2,0.7573,0.2203,10,3,62,0.6037,39,3.279,0.806,HIGH
cart_ops,0.0,1.0,0.0,5,1.0,0.0,1.0,1,4,0.8838,0.0,5,1,42,0.767,25,2.904,0.156,MEDIUM
checkout,1.0,0.0,0.0,14,1.0,1.0,1.0,4,1,0.8196,0.5052,10,2,132,0.6531,50,10.363,1.927,HIGH
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,2,0.6955,0.6007,7,3,99,0.717,19,6.243,1.025,HIGH
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,1,0.7308,0.1775,5,4,106,0.8989,37,3.505,1.243,MEDIUM
search,0.0,0.0,1.0,3,0.0,0.0,1.0,1,1,0.9096,0.0758,2,0,47,1.0,52,2.427,0.183,LOW
login_flow,0.0,0.0,1.0,9,1.0,0.0,1.0,4,1,0.7883,0.044,3,4,70,1.0,40,5.29,0.373,LOW
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,3,3,0.5686,0.164,12,7,135,0.5034,22,6.334,1.383,HIGH
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,1,0.9831,0.1004,1,1,41,0.9745,36,1.445,0.049,LOW
cart_ops,1.0,0.0,0.0,6,0.0,0.0,0.0,0,2,0.8661,0.1073,3,2,54,0.8036,3,2.582,0.511,MEDIUM
cart_ops,0.0,1.0,0.0,8,0.0,0.0,0.0,0,3,0.8176,0.1728,4,1,65,0.7865,22,2.526,0.189,MEDIUM
cart_ops,0.0,0.0,1.0,7,0.0,0.0,0.0,2,4,0.843,0.2014,5,2,61,0.861,18,1.343,0.685,MEDIUM
login_flow,1.0,0.0,0.0,10,1.0,0.0,1.0,3,1,0.612,0.1693,6,3,50,0.6478,18,3.343,1.094,HIGH
search,0.0,1.0,0.0,2,0.0,0.0,0.0,1,1,0.9461,0.0585,3,0,30,0.9713,76,1.146,0.025,LOW
cart_ops,0.0,1.0,0.0,7,0.0,0.0,1.0,1,5,0.8242,0.2258,3,0,70,0.7898,24,2.067,0.306,MEDIUM
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,1,0.7003,0.3306,4,5,98,0.7444,39,3.917,1.304,HIGH
